"id","text","category","source","split"
"378","हाम्रो महोत्तरी वडा नं 21 मा सडकमा हिलो मात्र छ। हिँड्न सकिने अवस्था छैन। अब केही गरिदिनुस्।","road","hello_sarkar","train"
"379","सङ्खुवासभा मा सडकमा रुख ढलेको छ। सवारी चलाउन अत्यन्त गाह्रो छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"380","चितवन मा गर्मीमा सडकको धुलो नसहने भएको छ। गएको महिनादेखि यो समस्या छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"381","गुल्मी वडा नं 4 मा सडकमा ठूला खाल्डा परेका छन्, ग्राभेल सडक भासिएको छ। स्कुल बसलाई पनि गाह्रो छ। यो अन्याय हो। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"382","सर्लाही वडा नं 30 मा कालोपत्रे सडक चिर्‍याएको जस्तो छ। ठेकेदारले काम अधुरो छोडेको छ। असह्य भइसकेको छ।","road","hello_sarkar","train"
"383","रामेछाप मा माटो खसेर सडक पुरिएको छ। तीन दिनदेखि बाटो बन्द छ। हिँड्न सकिने अवस्था छैन। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","val"
"384","हाम्रो दाङ वडा नं 27 मा हिलामा पुरिने सडक छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। जिम्मेवार कसले लिन्छ।","road","hello_sarkar","test"
"385","हुम्ला मा पुल भत्किएको छ। दुर्घटनाको जोखिम बढेको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"386","हेलो सरकार मार्फत गुनासो। बर्दिया मा सडकको सतह बिग्रिएको छ, वर्षौँदेखि मर्मत भएको छैन। प्रशासनले सुन्नुपर्छ।","road","hello_sarkar","train"
"387","रुपन्देही वडा नं 14 मा सडक पूरै भत्किएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। असह्य भइसकेको छ।","road","hello_sarkar","train"
"388","जाजरकोट मा सडक अवरुद्ध छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"389","गौर वडा नं 31 मा सडक पूरै भत्किएको छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","train"
"390","आज हिजो रातिदेखि डोल्पा मा खाल्डा भित्र पानी भरिएको छ, कामै हुँदैन यहाँ!","road","hello_sarkar","train"
"391","म प्यूठान को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। दुर्घटनाको जोखिम बढेको छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"392","सिन्धुली वडा नं 31 मा सडकमा गहिरा खाडल छन्। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"393","म डोल्पा को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। स्कुल बसलाई पनि गाह्रो छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","val"
"394","मकवानपुर वडा नं 10 मा सडकको सतह बिग्रिएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। अब केही गरिदिनुस्।","road","hello_sarkar","test"
"395","कलैया क्षेत्रमा ग्राभेल सडक भासिएको छ। केही दिनदेखि यो हालत छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"396","हाम्रो कञ्चनपुर वडा नं 22 मा पानी परेपछि सडक दलदल हुन्छ। ढुवानी सेवा प्रभावित भएको छ। अत्यन्त दुःखित छौं।","road","hello_sarkar","train"
"397","आज पाँच दिनदेखि पाँचथर मा सडकमा ठूला खाल्डा परेका छन्, जनताको गुनासो कसले सुन्छ!","road","hello_sarkar","train"
"398","हेलो सरकार मार्फत गुनासो। दाङ मा कालोपत्रे सडक चिर्‍याएको जस्तो छ, बजेट विनियोजन भएको छ तर सडक उस्तै छ। यो सेवा होइन, यातना हो।","road","hello_sarkar","train"
"399","रोल्पा मा सडक अवरुद्ध छ। विद्यालय जाने बच्चालाई गाह्रो छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"400","पटकपटक निवेदन दिँदा पनि इलाम मा सडक मर्मत भएको छैन। जनताको गुनासो कसले सुन्छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"401","प्यूठान मा पहिरो गएर बाटो बन्द छ। पाँच दिनदेखि बाटो बन्द छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"402","भोजपुर वडा नं 31 मा नालीको पानी सडकमा बग्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"403","म रुपन्देही को बासिन्दा हुँ। सडकमा गहिरा खाडल छन्। एम्बुलेन्स समयमा पुग्न सक्दैन। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","val"
"404","मकवानपुर मा सडक अवरुद्ध छ। ढुवानी सेवा प्रभावित भएको छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","test"
"405","तेह्रथुम मा गर्मीमा सडकको धुलो नसहने भएको छ। महिनौँदेखि यो समस्या छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"406","हाम्रो सिन्धुपाल्चोक वडा नं 30 मा कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। हिँड्न सकिने अवस्था छैन। अब केही गरिदिनुस्।","road","hello_sarkar","train"
"407","बारा वडा नं 6 मा सडकमा ठूला खाल्डा परेका छन्। विद्यालय जाने बच्चालाई गाह्रो छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"408","मुगु मा पुल भत्किएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"409","रोल्पा वडा नं 12 मा फुटपाथ बनाइएको छैन। ढुवानी सेवा प्रभावित भएको छ। हामी सबै परेशान छौं।","road","hello_sarkar","train"
"410","खोटाङ वडा नं 11 मा नाली बन्द भएर सडक डुब्छ। सडकमा हिलो मात्र छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"411","हाम्रो तानसेन वडा नं 16 मा वर्षामा सडक हिलोमुलो हुन्छ। हिँड्न सकिने अवस्था छैन। जनतालाई यस्तो सास्ती किन।","road","hello_sarkar","train"
"412","इलाम वडा नं 15 मा पैदल यात्रुका लागि ठाउँ छैन। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। तुरुन्त कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"413","सुर्खेत वडा नं 2 मा सडकमा गहिरा खाडल छन्। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","val"
"414","लमजुङ वडा नं 1 मा सडकमा गहिरा खाडल छन्, सडकको सतह बिग्रिएको छ। स्कुल बसलाई पनि गाह्रो छ। अब त सहनै सकिँदैन। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","test"
"415","रुपन्देही वडा नं 26 मा सडक टुक्रा टुक्रा भएको छ। ठेकेदारले काम अधुरो छोडेको छ। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","train"
"416","भरतपुर वडा नं 9 मा सडकको सतह बिग्रिएको छ। सडक बनाउने भनेर बजेट आयो तर काम भएन। यो अन्याय हो।","road","hello_sarkar","train"
"417","म जनकपुर को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। एम्बुलेन्स समयमा पुग्न सक्दैन। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"418","मुस्ताङ मा पुरानो काठे पुल अहिले पनि प्रयोगमा छ। बालबालिका स्कुल जान डराउँछन्। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"419","ओखलढुंगा वडा नं 31 मा सडक टुक्रा टुक्रा भएको छ। ठेकेदारले काम अधुरो छोडेको छ। कसलाई भन्ने हो थाहा छैन।","road","hello_sarkar","train"
"420","पाँचथर क्षेत्रमा कालोपत्रे सडक चिर्‍याएको जस्तो छ। बीस दिनदेखि यो हालत छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"421","मुस्ताङ वडा नं 11 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"422","दोलखा क्षेत्रमा सडक पूरै भत्किएको छ। चार दिनदेखि यो हालत छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"423","म प्यूठान को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","val"
"424","पोखरा वडा नं 31 मा सडकको सतह बिग्रिएको छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। अब चुप बसिँदैन।","road","hello_sarkar","test"
"425","हेलो सरकार मार्फत गुनासो। महोत्तरी मा ग्राभेल सडक भासिएको छ, गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। तुरुन्त कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"426","पर्सा वडा नं 12 मा सडकमा ठूला खाल्डा परेका छन्। हिँड्न सकिने अवस्था छैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"427","गुलरिया वडा नं 11 मा फुटपाथ भत्किएको छ। हिँड्न सकिने अवस्था छैन। असह्य भइसकेको छ।","road","hello_sarkar","train"
"428","म वीरगन्ज को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। बालबालिका स्कुल जान डराउँछन्। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"429","सङ्खुवासभा वडा नं 26 मा ग्राभेल सडक भासिएको छ। ठेकेदारले काम अधुरो छोडेको छ। प्रशासनले सुन्नुपर्छ।","road","hello_sarkar","train"
"430","आज हिजो रातिदेखि रौतहट मा सडकभरि खाल्डाखुल्डी छ, अब चुप बसिँदैन!","road","hello_sarkar","train"
"431","म तेह्रथुम को बासिन्दा हुँ। खाल्डा भित्र पानी भरिएको छ। एम्बुलेन्स समयमा पुग्न सक्दैन। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"432","हेलो सरकार मार्फत गुनासो। सिन्धुपाल्चोक मा सडकको कालोपत्रे उप्किएको छ, वर्षौँदेखि मर्मत भएको छैन। सरकारले ध्यान दिनुपर्छ।","road","hello_sarkar","train"
"433","बैतडी क्षेत्रमा सडकको सतह बिग्रिएको छ। छ दिनदेखि यो हालत छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","val"
"434","त्रिभुवननगर वडा नं 8 मा सडकमा पानी जम्मा हुन्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","test"
"435","डोटी वडा नं 8 मा ग्राभेल सडक भासिएको छ। वर्षौँदेखि मर्मत भएको छैन। यो अन्याय हो।","road","hello_sarkar","train"
"436","हाम्रो कपिलवस्तु वडा नं 1 मा हिलामा पुरिने सडक छ। सवारी चलाउन अत्यन्त गाह्रो छ। अत्यन्त दुःखित छौं।","road","hello_sarkar","train"
"437","नेपालगञ्ज वडा नं 3 मा सडकको कालोपत्रे उप्किएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। जिम्मेवार कसले लिन्छ।","road","hello_sarkar","train"
"438","हुम्ला वडा नं 6 मा सडकको कालोपत्रे उप्किएको छ। वर्षौँदेखि मर्मत भएको छैन। अब त सहनै सकिँदैन।","road","hello_sarkar","train"
"439","गौर वडा नं 1 मा सडकमा ठूला खाल्डा परेका छन्, कालोपत्रे सडक चिर्‍याएको जस्तो छ। एम्बुलेन्स समयमा पुग्न सक्दैन। न्याय चाहिन्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"440","बाँके मा सडक अवरुद्ध छ। विद्यालय जाने बच्चालाई गाह्रो छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"441","हेलो सरकार मार्फत गुनासो। सिन्धुपाल्चोक मा सडकको सतह बिग्रिएको छ, ठेकेदारले काम अधुरो छोडेको छ। असह्य भइसकेको छ।","road","hello_sarkar","train"
"442","बाँके वडा नं 26 मा सडकमा गहिरा खाडल छन्। हिँड्न सकिने अवस्था छैन। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"443","म दार्चुला को बासिन्दा हुँ। सडक खाल्डाखुल्डीले भरिएको छ। दुर्घटनाको जोखिम बढेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","val"
"444","मुगु क्षेत्रमा सडकको कालोपत्रे उप्किएको छ। लामो समयदेखि यो हालत छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","test"
"445","धनकुटा वडा नं 29 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ, सडक टुक्रा टुक्रा भएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। हामी सबै परेशान छौं। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"446","पटकपटक निवेदन दिँदा पनि दैलेख मा सडक मर्मत भएको छैन। हामी सबै परेशान छौं। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"447","हेलो सरकार मार्फत गुनासो। हुम्ला मा सडक टुक्रा टुक्रा भएको छ, गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। जनतालाई यस्तो सास्ती किन।","road","hello_sarkar","train"
"448","हाम्रो ललितपुर वडा नं 24 मा कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। विद्यालय जाने बच्चालाई गाह्रो छ। अब त सहनै सकिँदैन।","road","hello_sarkar","train"
"449","सङ्खुवासभा मा पुलमा दरार देखिएको छ। एम्बुलेन्स समयमा पुग्न सक्दैन। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"450","धनुषा वडा नं 1 मा सडकमा गहिरा खाडल छन्, सडक पूरै भत्किएको छ। दुर्घटनाको जोखिम बढेको छ। सरकारले ध्यान दिनुपर्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"451","म झापा को बासिन्दा हुँ। सडकभरि खाल्डाखुल्डी छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"452","काभ्रेपलाञ्चोक वडा नं 5 मा नाली बन्द भएर सडक डुब्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"453","हेलो सरकार मार्फत गुनासो। इटहरी मा सडकको सतह बिग्रिएको छ, बजेट विनियोजन भएको छ तर सडक उस्तै छ। अत्यन्त दुःखित छौं।","road","hello_sarkar","val"
"454","डोल्पा क्षेत्रमा सडक पूरै भत्किएको छ। दुई हप्तादेखि यो हालत छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","test"
"455","सिन्धुपाल्चोक वडा नं 31 मा ढलको पानी सडकमा भरिन्छ। वर्षामा सडक हिलोमुलो हुन्छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"456","जुम्ला क्षेत्रमा सडक पूरै भत्किएको छ। हिजो रातिदेखि यो हालत छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"457","तुलसीपुर वडा नं 10 मा खाल्डा भित्र पानी भरिएको छ। ढुवानी सेवा प्रभावित भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"458","गुलरिया मा भूस्खलनले बाटो बन्द भएको छ। हिँड्न सकिने अवस्था छैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"459","तेह्रथुम क्षेत्रमा ग्राभेल सडक भासिएको छ। हिजोदेखि यो हालत छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"460","धनकुटा मा पुलमा दरार देखिएको छ। एम्बुलेन्स समयमा पुग्न सक्दैन। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"461","रसुवा वडा नं 11 मा सडकको सतह बिग्रिएको छ। वर्षौँदेखि मर्मत भएको छैन। नागरिकलाई बिर्सिएको जस्तो छ।","road","hello_sarkar","train"
"462","हेलो सरकार मार्फत गुनासो। सिराहा मा सडक टुक्रा टुक्रा भएको छ, सडक बनाउने भनेर बजेट आयो तर काम भएन। कसलाई भन्ने हो थाहा छैन।","road","hello_sarkar","train"
"463","अर्घाखाँची वडा नं 14 मा खाल्डा भित्र पानी भरिएको छ। ढुवानी सेवा प्रभावित भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","val"
"464","कैलाली वडा नं 11 मा सडकमा ठूला खाल्डा परेका छन्। विद्यालय जाने बच्चालाई गाह्रो छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","test"
"465","म डोटी को बासिन्दा हुँ। सडक खाल्डाखुल्डीले भरिएको छ। दुर्घटनाको जोखिम बढेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"466","कपिलवस्तु वडा नं 20 मा सडकको सतह बिग्रिएको छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। यो अन्याय हो।","road","hello_sarkar","train"
"467","प्यूठान मा ग्राभेल सडकको धुलो असह्य छ। लामो समयदेखि यो समस्या छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"468","झापा मा सडक अवरुद्ध छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"469","हेलो सरकार मार्फत गुनासो। कास्की मा कालोपत्रे सडक चिर्‍याएको जस्तो छ, वर्षौँदेखि मर्मत भएको छैन। धेरै कष्ट भइरहेको छ।","road","hello_sarkar","train"
"470","सर्लाही वडा नं 31 मा कालोपत्रे सडक चिर्‍याएको जस्तो छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। यो अन्याय हो।","road","hello_sarkar","train"
"471","आज दुई तीन दिनदेखि गुल्मी मा सडक खाल्डाखुल्डीले भरिएको छ, अब केही गरिदिनुस्!","road","hello_sarkar","train"
"472","म कलैया को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। स्कुल बसलाई पनि गाह्रो छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"473","बैतडी मा माटो खसेर सडक पुरिएको छ। दुई तीन दिनदेखि बाटो बन्द छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","val"
"474","सप्तरी वडा नं 30 मा सडकको सतह बिग्रिएको छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। धेरै कष्ट भइरहेको छ।","road","hello_sarkar","test"
"475","सल्यान वडा नं 24 मा फुटपाथमा पसल राखिएको छ। सवारी चलाउन अत्यन्त गाह्रो छ। नागरिकलाई बिर्सिएको जस्तो छ।","road","hello_sarkar","train"
"476","बैतडी वडा नं 15 मा नालीको पानी सडकमा बग्छ। सडकमा हिलो मात्र छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"477","जनकपुर मा ग्राभेल सडकको धुलो असह्य छ। गत सोमबारदेखि यो समस्या छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"478","हेलो सरकार मार्फत गुनासो। धनुषा मा सडक पूरै भत्किएको छ, सडक बनाउने भनेर बजेट आयो तर काम भएन। अब त सहनै सकिँदैन।","road","hello_sarkar","train"
"479","रामेछाप वडा नं 27 मा सडक पूरै भत्किएको छ। वर्षौँदेखि मर्मत भएको छैन। हामी सबै परेशान छौं।","road","hello_sarkar","train"
"480","कैलाली मा धुलो उड्दा सास फेर्न गाह्रो हुन्छ। गएको शुक्रबारदेखि यो समस्या छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"481","मुगु वडा नं 31 मा ढलको पानी सडकमा भरिन्छ। हिलामा पुरिने सडक छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"482","कैलाली क्षेत्रमा सडकको कालोपत्रे उप्किएको छ। लामो समयदेखि यो हालत छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"483","सिद्धार्थनगर वडा नं 9 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ, सडक टुक्रा टुक्रा भएको छ। बालबालिका स्कुल जान डराउँछन्। अब त सहनै सकिँदैन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","val"
"484","स्याङ्जा वडा नं 27 मा खाल्डा भित्र पानी भरिएको छ। हिँड्न सकिने अवस्था छैन। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","test"
"485","नेपालगञ्ज वडा नं 18 मा फुटपाथ भत्किएको छ। सवारी चलाउन अत्यन्त गाह्रो छ। नागरिकलाई बिर्सिएको जस्तो छ।","road","hello_sarkar","train"
"486","मकवानपुर क्षेत्रमा सडकको कालोपत्रे उप्किएको छ। दुई हप्तादेखि यो हालत छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"487","चितवन क्षेत्रमा सडकको कालोपत्रे उप्किएको छ। दश दिनदेखि यो हालत छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"488","हेटौंडा वडा नं 17 मा ग्राभेल सडक भासिएको छ। सडक बनाउने भनेर बजेट आयो तर काम भएन। कहिलेसम्म यस्तै हुन्छ।","road","hello_sarkar","train"
"489","ललितपुर मा धुलो उड्दा सास फेर्न गाह्रो हुन्छ। दुई तीन दिनदेखि यो समस्या छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"490","हेलो सरकार मार्फत गुनासो। बाँके मा सडकको कालोपत्रे उप्किएको छ, गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। यो अन्याय हो।","road","hello_sarkar","train"
"491","हाम्रो बाजुरा वडा नं 18 मा हिलामा पुरिने सडक छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। धेरै कष्ट भइरहेको छ।","road","hello_sarkar","train"
"492","धनकुटा क्षेत्रमा सडकको सतह बिग्रिएको छ। दुई तीन दिनदेखि यो हालत छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"493","आज दुई तीन दिनदेखि अछाम मा खाल्डा भित्र पानी भरिएको छ, कहिलेसम्म यस्तै हुन्छ!","road","hello_sarkar","val"
"494","रोल्पा वडा नं 31 मा सडकमा गहिरा खाडल छन्, सडक पूरै भत्किएको छ। स्कुल बसलाई पनि गाह्रो छ। यो अन्याय हो। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","test"
"495","भक्तपुर वडा नं 11 मा फुटपाथ बनाइएको छैन। विद्यालय जाने बच्चालाई गाह्रो छ। धेरै कष्ट भइरहेको छ।","road","hello_sarkar","train"
"496","पटकपटक निवेदन दिँदा पनि डोटी मा सडक मर्मत भएको छैन। अब केही गरिदिनुस्। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"497","आज गएको शनिबारदेखि सुर्खेत मा खाल्डाले सवारी चलाउन गाह्रो भएको छ, अत्यन्त दुःखित छौं!","road","hello_sarkar","train"
"498","बागलुङ वडा नं 10 मा खाल्डा भित्र पानी भरिएको छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"499","वीरगन्ज मा धुलो उड्दा सास फेर्न गाह्रो हुन्छ। हप्तौँदेखि यो समस्या छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"500","म प्यूठान को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। स्कुल बसलाई पनि गाह्रो छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"501","नवलपरासी क्षेत्रमा सडकको सतह बिग्रिएको छ। पन्ध्र दिनदेखि यो हालत छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"502","पटकपटक निवेदन दिँदा पनि अछाम मा सडक मर्मत भएको छैन। नागरिकलाई बिर्सिएको जस्तो छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"503","जनकपुर मा पहिरोले सडक भत्काएको छ। दश दिनदेखि बाटो बन्द छ। ढुवानी सेवा प्रभावित भएको छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","val"
"504","सुर्खेत क्षेत्रमा सडकको सतह बिग्रिएको छ। पन्ध्र दिनदेखि यो हालत छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","test"
"505","बुटवल क्षेत्रमा कालोपत्रे सडक चिर्‍याएको जस्तो छ। हप्तौँदेखि यो हालत छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"506","बाँके मा नाली नखन्दा पानी सडकमा भरिन्छ। हिँड्न सकिने अवस्था छैन। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"507","हाम्रो बैतडी वडा नं 15 मा कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। विद्यालय जाने बच्चालाई गाह्रो छ। प्रशासनले सुन्नुपर्छ।","road","hello_sarkar","train"
"508","बर्दिया वडा नं 21 मा सडकभरि खाल्डाखुल्डी छ। ढुवानी सेवा प्रभावित भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"509","इलाम वडा नं 12 मा सडक खाल्डाखुल्डीले भरिएको छ, सडक टुक्रा टुक्रा भएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। यो सेवा होइन, यातना हो। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"510","स्याङ्जा मा धुलोले टोलका बिरामी बढेका छन्। गएको महिनादेखि यो समस्या छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"511","नुवाकोट मा पुल भत्किएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"512","सिन्धुली वडा नं 15 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"513","पर्सा मा माटो खसेर सडक पुरिएको छ। तीन दिनदेखि बाटो बन्द छ। हिँड्न सकिने अवस्था छैन। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","val"
"514","बैतडी वडा नं 7 मा ढलको पानी सडकमा भरिन्छ। सडकमा हिलो मात्र छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","test"
